Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,28,2,"""{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'As shown in the pictures, the plastic pages bent after less than a week. Each page is bent like this except the front and back flaps.', 'rephrased_it(without experience & observation)': 'The user has mentioned that the plastic pages bent after less than a week, which is a negative aspect of the closure mechanism of the project-folders.', 'sentiment': 'negative'}""",6,0,2.504453659057617,https://amazon.com/dp/B01LVUEM19,"""Im a teacher and wanted this to organize student assignments for grading and bringing their work home with me separated by class. Ive owned this for about a month and here is my review:"", PROS:, -10 folders within it, this is hard to find. Usually they come in 6 packs, -It is not spiral bound. I hate spiral bound folders because they come out of the binding so easily., -It has little tabs to put your subject in, CONS:, -As shown in the pictures, the plastic pages bent after less than a week. Each page is bent like this except the front and back flaps. It really sucks and looks ugly now., -Oddly enough, the folder does not come with tab papers to fill out. Although it has the tabs, you have to create your own paper., -$6 bucks is expensive to have any cons at all, ""Bottom line: Its too much trouble to return. I really needed one of these and despite the cons, I think itll still last me a year or two (even though itll look really battered by then).""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'As shown in the pictures, the plastic pages bent after less than a week. Each page is bent like this except the front and back flaps.', 'rephrased_it(without experience & observation)': 'The user has mentioned that the plastic pages bent after less than a week, which is a negative aspect of the closure mechanism of the project-folders.', 'sentiment': 'negative'}",closure mechanism,"The user has mentioned that the plastic pages bent after less than a week, which is a negative aspect of the closure mechanism of the project-folders.",,"The plastic pages bent after less than a week, which is a negative aspect of the closure mechanism of our project-folders.",490520,NO,"The plastic pages bent after less than a week, which is a negative aspect of the closure mechanism of our project-folders.",30,400074,2024-06-05T08:19:07.998545Z,2024-06-05T08:19:07.998591Z,6.805,YES,different
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,0,3,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""Also, if you dont close it correctly, the pocket edge will bend and fold easily. It wont be a pleasant sight."", ""rephrased_it(without experience & observation)"":""The user warned that if the closure mechanism is not done correctly, the pocket edge will bend and fold easily, which will be unpleasant to look at."", ""sentiment"":""negative""}",3,0,2.156213998794556,https://amazon.com/dp/B01LVUEM19,"""Good product.

Not too flimsy like the other reviewers say.

But I probably wont buy it in the future since it does tend to poke you or give you some cuts.

"", ""Also, if you dont close it correctly, the pocket edge will bend and fold easily.

It wont be a pleasant sight.""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'Also, if you dont close it correctly, the pocket edge will bend and fold easily. It wont be a pleasant sight.', 'rephrased_it(without experience & observation)': 'The user warned that if the closure mechanism is not done correctly, the pocket edge will bend and fold easily, which will be unpleasant to look at.', 'sentiment': 'negative'}",closure mechanism,"The user warned that if the closure mechanism is not done correctly, the pocket edge will bend and fold easily, which will be unpleasant to look at.",,"If the closure mechanism is not done correctly, the pocket edge will bend and fold easily, which is unpleasant to look at.",490519,YES,"If the closure mechanism is not done correctly, the pocket edge will bend and fold easily, which is unpleasant to look at.",30,400073,2024-06-05T08:18:59.863464Z,2024-06-05T08:18:59.863515Z,5.966,YES,same
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,2,3,"""{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'The edge of that flap tends to fold down, so Im incessantly smoothing that out to close the folder smoothly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the edge of the flap tends to fold down, so he is constantly smoothing it out to close the folder smoothly.', 'sentiment': 'negative'}""",1,0,2.163625717163086,https://amazon.com/dp/B01LVUEM19,"""The pockets arent deep; they hold maybe ten pages comfortably.

But the reason Im giving this three stars is one simple design flaw.

The pockets have a flap that is open along one edge (to allow easier access, I guess).

The edge of that flap tends to fold down, so Im incessantly smoothing that out to close the folder smoothly.

(Maybe this isnt wouldnt be an issue if the pockets were holding only two or three pages apiece.)","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'The edge of that flap tends to fold down, so Im incessantly smoothing that out to close the folder smoothly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the edge of the flap tends to fold down, so he is constantly smoothing it out to close the folder smoothly.', 'sentiment': 'negative'}",closure mechanism,"The user mentioned that the edge of the flap tends to fold down, so he is constantly smoothing it out to close the folder smoothly.",,I am constantly smoothing out the edge of the flap to close the folder smoothly as it tends to fold down.,490518,YES,I am constantly smoothing out the edge of the flap to close the folder smoothly as it tends to fold down.,30,400072,2024-06-05T08:18:52.442837Z,2024-06-05T08:18:52.442889Z,27.581,YES,same
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""As long as you don’t over use it aka put way too much in the pockets it will be fine."", ""rephrased_it(without experience & observation)"":""The user indicated that the capacity of the project folders is fine as long as you don't overuse it."", ""sentiment"":""positive""}",7,0,1.910372495651245,https://amazon.com/dp/B01LVUEM19,"I dislike binders because of their bulk so I tried this out and it’s awesome!  

A lot of other reviews say that it’s flimsy but I used it my whole junior year and it was as damaged as a binder would be.  

The edges of the folders were kinda bent and about a 1/2 cm tear

but that’s all just wear and tear.  

As long as you don’t over use it aka put way too much in the pockets it will be fine.","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'As long as you don’t over use it aka put way too much in the pockets it will be fine.', 'rephrased_it(without experience & observation)': ""The user indicated that the capacity of the project folders is fine as long as you don't overuse it."", 'sentiment': 'positive'}",capacity,The user indicated that the capacity of the project folders is fine as long as you don't overuse it.,,The capacity of our project folders is fine as long as we don't overuse it.,490517,NO,The capacity of our project folders is fine as long as we don't overuse it.,30,400071,2024-06-05T08:18:23.645502Z,2024-06-05T08:18:23.645553Z,4.448,YES,different
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"": ""Since the folder has ten pockets, its able to hold up to 25 sheets"", ""rephrased_it(without experience & observation)"":""The reviewer mentions that the folder has ten pockets and can hold up to 25 sheets, making it suitable for organizing a large number of documents."", ""sentiment"":""positive""}",2,0,2.093498945236206,https://amazon.com/dp/B01LVUEM19,"""I recently purchased the SMEAD Poly ten-pocket folder. So far I have used it to organize HR documentation, such as medical plans and 401K details. This Poly pocket folder is helpful for someone who is starting a new job who needs to organize a number of on-boarding documents. Students could also use this folder to store lecture notes for various classes. Individuals could also store printed copies of recipes in the folder. Also, individuals could store all their travel information (such as tickets, itineraries, receipts, hotel details and maps) in the folder since it can hold more documentation than a traditional  two-pocket folder. Since the folder has ten pockets, its able to hold up to 25 sheets. It also includes tabs so you can easily subdivide documents. I like that the folder is durable and sturdy. It wont tear.  In my book, this is a great product!""","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'Since the folder has ten pockets, its able to hold up to 25 sheets', 'rephrased_it(without experience & observation)': 'The reviewer mentions that the folder has ten pockets and can hold up to 25 sheets, making it suitable for organizing a large number of documents.', 'sentiment': 'positive'}",capacity,"The reviewer mentions that the folder has ten pockets and can hold up to 25 sheets, making it suitable for organizing a large number of documents.",,"This folder has ten pockets and can hold up to 25 sheets, making it suitable for organizing a large number of documents.",490516,YES,"This folder has ten pockets and can hold up to 25 sheets, making it suitable for organizing a large number of documents.",30,400070,2024-06-05T08:18:17.944255Z,2024-06-05T08:18:17.944308Z,3.641,YES,same
20e8e0bc-bc17-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""Strong enough to keep all of my papers, seams are holding and I know I have it filled past capacity."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folder is strong enough to keep all of his papers and the seams are holding even though he has filled it past capacity."", ""sentiment"":""positive""}",1,0,2.050909042358398,https://amazon.com/dp/B01LVUEM19,"I am in nursing school and I tend to accumulate a lot of paper from handouts, lectures, etc.

I had one of the regular paper folders but the seams came apart because I had them stuffed.

After doing some searching on amazon I came across this gem and I love it.

Strong enough to keep all of my papers, seams are holding and I know I have it filled past capacity.

I am probably going to buy another.","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'Strong enough to keep all of my papers, seams are holding and I know I have it filled past capacity.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folder is strong enough to keep all of his papers and the seams are holding even though he has filled it past capacity.', 'sentiment': 'positive'}",capacity,The user mentioned that the folder is strong enough to keep all of his papers and the seams are holding even though he has filled it past capacity.,,The folder is strong enough to hold all my papers and the seams are holding even though I have filled it past capacity.,490515,YES,The folder is strong enough to hold all my papers and the seams are holding even though I have filled it past capacity.,30,400067,2024-06-05T08:18:12.695891Z,2024-06-05T08:18:12.695953Z,6.854,YES,same
0293a9e0-8cbb-11ed-a7ba-930ee103a0a2,3,5,"{""feature"":""organization of project-folders"", ""actual_sentence_extracted"":""I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose."", ""rephrased_it(without experience & observation)"":""The user mentioned that it is good at organizing important papers and has a pencil pouch in the back which is a plus. However, it is not recommended to overstuff it with loose leaf papers."", ""sentiment"":""positive""}",2,0,2.687895059585571,https://amazon.com/dp/B09Y5MPT1W,"""I really like this and think I would have loved it as a student.

Not oversized like a binder so it easily fits in my sons backpack

and he can easily carry everything he needs from class to class.

I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose.

Will definitely buy again.""","{'feature': 'organization of project-folders', 'actual_sentence_extracted': 'I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose.', 'rephrased_it(without experience & observation)': 'The user mentioned that it is good at organizing important papers and has a pencil pouch in the back which is a plus. However, it is not recommended to overstuff it with loose leaf papers.', 'sentiment': 'positive'}",organization,"The user mentioned that it is good at organizing important papers and has a pencil pouch in the back which is a plus. However, it is not recommended to overstuff it with loose leaf papers.",,"It is good at organizing important papers and has a pencil pouch in the back, but overstuffing with loose leaf papers is not recommended.",490514,YES,"It is good at organizing important papers and has a pencil pouch in the back, but overstuffing with loose leaf papers is not recommended.",30,400066,2024-06-05T08:18:04.099869Z,2024-06-05T08:18:04.099918Z,5.54,YES,same
0293a9e0-8cbb-11ed-a7ba-930ee103a0a2,5,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""I have dropped it and nothing fell out."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folder is durable as nothing fell out even after dropping it."", ""sentiment"":""positive""}",2,0,1.565424680709839,https://amazon.com/dp/B09Y5MPT1W,"I will definitely buy this again.

Holds everything I need for home visiting, supervisor items, and program manager items.

All nice and neat.

The upper corner flaps help hold the pages nicely inside.

I have dropped it and nothing fell out.

Great for on the go work, at home work, and college student handling!","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'I have dropped it and nothing fell out.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folder is durable as nothing fell out even after dropping it.', 'sentiment': 'positive'}",durability,The user mentioned that the folder is durable as nothing fell out even after dropping it.,,The folder is durable as nothing fell out even after I dropped it.,490513,YES,The folder is durable as nothing fell out even after I dropped it.,30,400063,2024-06-05T08:17:53.318785Z,2024-06-05T08:17:53.318835Z,5.932,YES,same
0293a9e0-8cbb-11ed-a7ba-930ee103a0a2,3,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folder has a closure mechanism that keeps all the important papers together. It also has a pencil pouch in the back that cannot be taken off, which is a convenient feature."", ""sentiment"":""positive""}",2,0,2.702785015106201,https://amazon.com/dp/B09Y5MPT1W,"""I really like this and think I would have loved it as a student.

Not oversized like a binder so it easily fits in my sons backpack

and he can easily carry everything he needs from class to class.

I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose.

Will definitely buy again.""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folder has a closure mechanism that keeps all the important papers together. It also has a pencil pouch in the back that cannot be taken off, which is a convenient feature.', 'sentiment': 'positive'}",closure mechanism,"The user mentioned that the folder has a closure mechanism that keeps all the important papers together. It also has a pencil pouch in the back that cannot be taken off, which is a convenient feature.",,The folder has a closure mechanism that keeps all my important papers together. It also has a convenient pencil pouch in the back that cannot be taken off.,490511,YES,The folder has a closure mechanism that keeps all my important papers together. It also has a convenient pencil pouch in the back that cannot be taken off.,30,400060,2024-06-05T08:17:45.928150Z,2024-06-05T08:17:45.928200Z,6.901,YES,same
0293a9e0-8cbb-11ed-a7ba-930ee103a0a2,3,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether"", ""rephrased_it(without experience & observation)"":""The user suggested not to overstuff it with loose leaf papers, but it can hold all the important papers together."", ""sentiment"":""positive""}",2,0,1.896970748901367,https://amazon.com/dp/B09Y5MPT1W,"""I really like this and think I would have loved it as a student.

Not oversized like a binder so it easily fits in my sons backpack

and he can easily carry everything he needs from class to class.

I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether, and I love that it has a pencil pouch in the back that he cant take off, translation lose.

Will definitely buy again.""","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'I dont recommend overstuffing it with loose leaf papers but definitely keeps all the important papers altogether', 'rephrased_it(without experience & observation)': 'The user suggested not to overstuff it with loose leaf papers, but it can hold all the important papers together.', 'sentiment': 'positive'}",capacity,"The user suggested not to overstuff it with loose leaf papers, but it can hold all the important papers together.",,"I suggest not overstuffing it with loose leaf papers, but it can hold all the important papers together.",490510,NO,"I suggest not overstuffing it with loose leaf papers, but it can hold all the important papers together.",30,400056,2024-06-05T08:17:19.726517Z,2024-06-05T08:17:19.726570Z,7.359,YES,different
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""water resistance of project-folders"", ""actual_sentence_extracted"":""They are sturdy and I can confirm that they are in fact water (and apple juice) resistant, and easy to wipe clean."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders are sturdy and water-resistant, and can be easily wiped clean. It also mentioned that it can resist apple juice."", ""sentiment"":""positive""}",3,0,2.16689133644104,https://amazon.com/dp/B0838C99TX,"I purchased these to help sort my kids classwork this year.  

The folders are high quality and very bright in color.  

They are sturdy and I can confirm that they are in fact water (and apple juice) resistant, and easy to wipe clean.  

I love the pocket quality and how deep they are so your papers are less likely to slip out if the folder is dropped.","{'feature': 'water resistance of project-folders', 'actual_sentence_extracted': 'They are sturdy and I can confirm that they are in fact water (and apple juice) resistant, and easy to wipe clean.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are sturdy and water-resistant, and can be easily wiped clean. It also mentioned that it can resist apple juice.', 'sentiment': 'positive'}",water resistance,"The user mentioned that the folders are sturdy and water-resistant, and can be easily wiped clean. It also mentioned that it can resist apple juice.",,"The folders are sturdy, water-resistant, and can be easily wiped clean. They can even resist apple juice.",490509,YES,"The folders are sturdy, water-resistant, and can be easily wiped clean. They can even resist apple juice.",30,400055,2024-06-05T08:17:09.127204Z,2024-06-05T08:17:09.127257Z,3.289,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,2,5,"""{'feature': 'organization of project-folders', 'actual_sentence_extracted': 'This is the stuff an OCD organizers dreams are made of', 'rephrased_it(without experience & observation)':'The user mentioned that these folders are perfect for an OCD organizer, indicating that the user has found them to be very useful for organizing project folders.', 'sentiment':'positive'}""",4,0,2.056738138198853,https://amazon.com/dp/B0838C99TX,"  Blue Pocket Folders, 2-Pocket File Folders (3 Pack) Plastic Folders with Labels, Two Pocket Folders, Letter Size file Folders (3 Pack) Plastic Folders with Labels, Two Pocket Folders, Letter Size File Folders with Pockets, School Folders, Colored File Folders, ""I have nothing bad to say about these folders. Theyre light and thin but sturdy and durable. They come in eye catching colors. Each folder comes with a white adhesive label. This is the stuff an OCD organizers dreams are made of. The pockets are wide and sufficiently deep enough to neatly accommodate about a half inch stack of 8 X 11 papers on each side. Will buy more!""","{'feature': 'organization of project-folders', 'actual_sentence_extracted': 'This is the stuff an OCD organizers dreams are made of', 'rephrased_it(without experience & observation)': 'The user mentioned that these folders are perfect for an OCD organizer, indicating that the user has found them to be very useful for organizing project folders.', 'sentiment': 'positive'}",organization,"The user mentioned that these folders are perfect for an OCD organizer, indicating that the user has found them to be very useful for organizing project folders.",,"These folders are perfect for an OCD organizer like me, I have found them very useful for organizing project folders.",490508,YES,"These folders are perfect for an OCD organizer like me, I have found them very useful for organizing project folders.",30,400054,2024-06-05T08:17:04.562254Z,2024-06-05T08:17:04.562304Z,4.33,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""They seem durable and made well."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders seem to be made well and durable."", ""sentiment"":""positive""}",8,0,1.455202102661133,https://amazon.com/dp/B0838C99TX,"Dunwell, Red Plastic 2-Pocket File Folders, All 3 letter sized, plastic folders arrived packaged together and included white labels.

They seem durable and made well.

, Their bright red color stands out in my files so they are easily found.

, ""I like that they have 2 pockets, one on each side and are thicker made than some Ive used.

They hold quit a bit of papers and still close without tearing at their seams.

"", ""Good quality products thatll last.""","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'They seem durable and made well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders seem to be made well and durable.', 'sentiment': 'positive'}",durability,The user mentioned that the folders seem to be made well and durable.,,The folders appear to be durable and well-made.,490507,NO,The folders appear to be durable and well-made.,30,400053,2024-06-05T08:16:58.936988Z,2024-06-05T08:16:58.937038Z,3.32,YES,different
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Very sturdy and durable folders.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are very sturdy and durable.', 'sentiment': 'positive'}""",6,0,1.505094289779663,https://amazon.com/dp/B0838C99TX,"I keep mine filed flat or in an upright position and do not have issues with losing any papers.

They also can hold quite a bit and/or very thick documentation.

I like that I can label them with a sticker and because of the material, can remove and replace if needed without damaging the folder.

Very sturdy and durable folders.

Would highly recommend!","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Very sturdy and durable folders.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are very sturdy and durable.', 'sentiment': 'positive'}",durability,The user mentioned that the folders are very sturdy and durable.,,The folders are sturdy and durable.,490506,NO,The folders are sturdy and durable.,30,400051,2024-06-05T08:16:53.455227Z,2024-06-05T08:16:53.455277Z,4.8,YES,different
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""Each folder is durable enough for frequent use without showing any signs of wear."", ""rephrased_it(without experience & observation)"":""The user mentioned that each folder is durable enough for frequent use without showing any signs of wear."", ""sentiment"":""positive""}",5,0,1.737223148345947,https://amazon.com/dp/B0838C99TX,"""  These are well made two pocket folders.

I got the 3 pack in blue.

Each folder is durable enough for frequent use without showing any signs of wear.

These are simple in design and function but are made to last.

Ive used my share of plastic pocket folders that cost less but those were only good for infrequent use and not manufactured well enough to be reusable like these.  

These pocket folders are suitable for school, work or home use.

The blue color is not too bright nor too dark.""","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Each folder is durable enough for frequent use without showing any signs of wear.', 'rephrased_it(without experience & observation)': 'The user mentioned that each folder is durable enough for frequent use without showing any signs of wear.', 'sentiment': 'positive'}",durability,The user mentioned that each folder is durable enough for frequent use without showing any signs of wear.,,Each folder I use is durable enough for frequent use without showing any signs of wear.,490505,YES,Each folder I use is durable enough for frequent use without showing any signs of wear.,30,400049,2024-06-05T08:16:47.496990Z,2024-06-05T08:16:47.497043Z,5.85,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These folders are what I expected. They are flexible, semi-transparent, and durable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are flexible, semi-transparent, and durable.', 'sentiment': 'positive'}""",4,0,1.931412696838379,https://amazon.com/dp/B0838C99TX,"These folders are what I expected.

They are flexible, semi-transparent, and durable.,

Because of the flexibility, they don’t hold papers quite as well as I would like – they are fine if they are in a stable environment, but getting tossed around in a bag is not ideal and you might lose a few pages.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These folders are what I expected. They are flexible, semi-transparent, and durable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are flexible, semi-transparent, and durable.', 'sentiment': 'positive'}",durability,"The user mentioned that the folders are flexible, semi-transparent, and durable.",,"Our folders are flexible, semi-transparent, and durable.",490504,YES,"Our folders are flexible, semi-transparent, and durable.",30,400046,2024-06-05T08:16:40.189366Z,2024-06-05T08:16:40.189411Z,3.431,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""Dunwell 2 Pocket Poly Folders are durable and sturdy!"", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders are durable and sturdy."", ""sentiment"":""positive""}",3,0,1.530463218688965,https://amazon.com/dp/B0838C99TX,"Dunwell 2 Pocket Poly Folders are durable and sturdy!, These folders are 3 hole punched which allow you to easy put it in a binder.

They are letter sized and made with durable poly plastic.

This product is acid free and recyclable.

It comes with three folders that are perfect for home, office and classroom use.

, I highly recommend this product!","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Dunwell 2 Pocket Poly Folders are durable and sturdy!', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are durable and sturdy.', 'sentiment': 'positive'}",durability,The user mentioned that the folders are durable and sturdy.,,The folders are durable and sturdy.,490503,NO,The folders are durable and sturdy.,30,400043,2024-06-05T08:16:35.031865Z,2024-06-05T08:16:35.031932Z,4.39,YES,different
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""Although the plastic is durable, its flimsy."", ""rephrased_it(without experience & observation)"":""The user mentioned that the plastic is durable but the folder is flimsy."", ""sentiment"":""negative""}",2,0,1.581958293914795,https://amazon.com/dp/B0838C99TX,"""  Although the plastic is durable, its flimsy.

These folders offer color, but they are not the most useful.  

After seeing them in person, I decided to reorder Five Star (Mead) folders that have true heavy duty sturdy plastic and more usability with tabs to keep papers secure, along with plastic pocket for sticky notes/flashcards.  

As a teacher and a mom, I would not recommend spending the money on this product.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Although the plastic is durable, its flimsy.', 'rephrased_it(without experience & observation)': 'The user mentioned that the plastic is durable but the folder is flimsy.', 'sentiment': 'negative'}",durability,The user mentioned that the plastic is durable but the folder is flimsy.,,"The plastic is durable, but the folder is flimsy.",490502,YES,"The plastic is durable, but the folder is flimsy.",30,400041,2024-06-05T08:16:29.318417Z,2024-06-05T08:16:29.318461Z,2.997,NO,different
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""I have these with fasteners on as well and I am enjoying the durability of the folders and matte neoprene like finish."", ""rephrased_it(without experience & observation)"":""The user mentioned that he is enjoying the durability of the folders and matte neoprene like finish."", ""sentiment"":""positive""}",1,0,2.019737482070923,https://amazon.com/dp/B0838C99TX,"These are everyday poly folders and are durable.  

They have a matte neoprene feel to it and comes with six simple, writable labels so you can identify each folders purpose or write whatever notes on it.  

It is exactly as described and I like the variety of colors.  

I have these with fasteners on as well and I am enjoying the durability of the folders and matte neoprene like finish.  

It is very flexible and waterproof if you knock over your cup of tea while working.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'I have these with fasteners on as well and I am enjoying the durability of the folders and matte neoprene like finish.', 'rephrased_it(without experience & observation)': 'The user mentioned that he is enjoying the durability of the folders and matte neoprene like finish.', 'sentiment': 'positive'}",durability,The user mentioned that he is enjoying the durability of the folders and matte neoprene like finish.,,I am enjoying the durability of the folders and matte neoprene like finish.,490501,YES,I am enjoying the durability of the folders and matte neoprene like finish.,30,400039,2024-06-05T08:16:24.847928Z,2024-06-05T08:16:24.847999Z,4.857,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""They simply open to two pockets inside and close without any extra added help."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders open to two pockets inside and close without any extra added help."", ""sentiment"":""positive""}",3,0,1.720840454101562,https://amazon.com/dp/B0838C99TX,"In my experience, these folders stand up much longer and last much longer than regular paper folders.

I like these a great deal because they are very plain without all the extra bells and whistles which I do not like.

They simply open to two pockets inside and close without any extra added help.

These last a very long time so I always us these to store my tax papers after they have been filed.

Will certainly purchase again.","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'They simply open to two pockets inside and close without any extra added help.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders open to two pockets inside and close without any extra added help.', 'sentiment': 'positive'}",closure mechanism,The user mentioned that the folders open to two pockets inside and close without any extra added help.,,The folders open to two pockets inside and close easily.,490500,YES,The folders open to two pockets inside and close easily.,30,400038,2024-06-05T08:16:18.569761Z,2024-06-05T08:16:18.569813Z,7.216,YES,same
534b797e-8cba-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""The 30 black plastic folders are pretty tough and can hold quite a lot of paperwork."", ""rephrased_it(without experience & observation)"":""The user mentioned that the 30 black plastic folders are strong and can hold a lot of paperwork."", ""sentiment"":""positive""}",6,0,1.787178516387939,https://amazon.com/dp/B0838C99TX,"Its amazing how much paperwork household tends to accumulate next things that you need to keep.

For example, I found our mortgage as a stapled together pack of paper shoved in the bottom of a file cabinet.

I think thats a little important to protect.

Thats for these folders come in handy.

The 30 black plastic folders are pretty tough and can hold quite a lot of paperwork.

They advertise that each pocket can hold 50 pages, and thats probably about right because Ive stopped these pretty full.","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'The 30 black plastic folders are pretty tough and can hold quite a lot of paperwork.', 'rephrased_it(without experience & observation)': 'The user mentioned that the 30 black plastic folders are strong and can hold a lot of paperwork.', 'sentiment': 'positive'}",capacity,The user mentioned that the 30 black plastic folders are strong and can hold a lot of paperwork.,,I have 30 black plastic folders that are strong and can hold a lot of paperwork.,490499,NO,I have 30 black plastic folders that are strong and can hold a lot of paperwork.,30,400036,2024-06-05T08:16:10.161125Z,2024-06-05T08:16:10.161176Z,13.73,YES,different
