Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.', 'rephrased_it(without experience & observation)': 'The user mentioned that he was not expecting to be cheated and he ordered the stick just in time to participate in a game with his friends.', 'sentiment': 'negative'}""",7,0,2.409602403640747,https://amazon.com/dp/B00VBL46AC,"The media could not be loaded.                , 'xa0I expect to be refunded as I ordered a brand new stick but was sent a second hand.

What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.

Now, even if i make this return today, i will likely not receive another stick in due time.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.', 'rephrased_it(without experience & observation)': 'The user mentioned that he was not expecting to be cheated and he ordered the stick just in time to participate in a game with his friends.', 'sentiment': 'negative'}",weight distribution,The user mentioned that he was not expecting to be cheated and he ordered the stick just in time to participate in a game with his friends.,,I ordered the stick just in time to participate in a game with my friends and was not expecting to be cheated.,458630,NO,I ordered the stick just in time to participate in a game with my friends and was not expecting to be cheated.,38,371480,2024-05-27T06:27:39.424251Z,2024-05-27T06:27:39.424307Z,3.996,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'the pool cue arrived arched, it is useless, they scammed me', 'rephrased_it(without experience & observation)': 'The user mentioned that the pool cue arrived arched and it is useless.', 'sentiment': 'negative'}""",6,0,1.77765965461731,https://amazon.com/dp/B00VBL46AC,"The media could not be loaded.                , 'xa0very bad customer service, the pool cue arrived arched, it is useless, they scammed me, I had to file a complaint through customer service, after several months the supplier responded to me, I sent him the video how the article is and he never They responded, they were not responsible for selling defective products","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'the pool cue arrived arched, it is useless, they scammed me', 'rephrased_it(without experience & observation)': 'The user mentioned that the pool cue arrived arched and it is useless.', 'sentiment': 'negative'}",weight distribution,The user mentioned that the pool cue arrived arched and it is useless.,,The pool cue arrived arched and is useless.,458629,NO,The pool cue arrived arched and is useless.,38,371477,2024-05-27T06:27:31.635374Z,2024-05-27T06:27:31.635443Z,1.825,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,3,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Quality of paint sketchy.  Far less than other Viper cues played with over the years.', 'rephrased_it(without experience & observation)': 'The user mentioned that the quality of paint was far less than other Viper cues played with over the years.', 'sentiment': 'negative'}""",5,0,2.017480850219727,https://amazon.com/dp/B00VBL46AC,"""Quality of paint sketchy.  Far less than other Viper cues played with over the years.  Of course this was bought as a gift for a friend.  Upon Arrival the Sticker labels were placed on the stick while paint wasnt cured or just wrong adhesive on label.  Where it was attached the paint peeled and instead of waiting on return and headache of shipping back and forth, I fixed myself. The company could save some headache with quality control and proper placement of labels on packaging verses the cue itself.  Would be even easier for someone to get the stick blank with grip already installed.  Couple dollars paint from Wallys Mart and you get the picture. All in all the cue cost less than a tiger tip installed at a pro shop so will still be a better gift than a fruit cake.  If wanting quality save your bucks a few more months and step up a level or two.  This is where the Viper cues actually used to be playability has always been good.""","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Quality of paint sketchy.  Far less than other Viper cues played with over the years.', 'rephrased_it(without experience & observation)': 'The user mentioned that the quality of paint was far less than other Viper cues played with over the years.', 'sentiment': 'negative'}",weight distribution,The user mentioned that the quality of paint was far less than other Viper cues played with over the years.,,The quality of paint on this Viper cue is far less than others I have played with over the years.,458628,NO,The quality of paint on this Viper cue is far less than others I have played with over the years.,38,371476,2024-05-27T06:27:23.626820Z,2024-05-27T06:27:23.626856Z,3.944,NO
0406633c-bc5e-11ee-92e6-6d304ea26a0e,3,5,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'The weight is all in the butt.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the cue stick is concentrated in the butt.', 'sentiment': 'positive'}""",3,0,1.640575647354126,https://amazon.com/dp/B00VBL46AC,"""Im impressed by this cue for under $60.  

I will mention that I had to return the first one I purchased but the second one is straight.

"", The finish on the shaft is matte and very smooth.  

The weight is all in the butt., ""The wooden portion is only for the threaded joint insert.  

The rest feels like aluminum.  

Im sure there is some composite in the shaft.

"", I purchased this cue with the hope that it will survive the low humidity better than my maple.

, I would recommend this cue.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'The weight is all in the butt.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the cue stick is concentrated in the butt.', 'sentiment': 'positive'}",weight distribution,The user mentioned that the weight of the cue stick is concentrated in the butt.,,The weight of my cue stick is concentrated in the butt.,458626,NO,The weight of my cue stick is concentrated in the butt.,38,371470,2024-05-27T06:27:11.518227Z,2024-05-27T06:27:11.518277Z,2.633,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,4,4,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Weight is great, not heavy, not too light.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the stick is great and not heavy or too light.', 'sentiment': 'positive'}""",2,0,1.734054803848267,https://amazon.com/dp/B00VBL46AC,"I am on the fence with this stick.  

Let me start with what I like.  

It’s solid when assembled.  

Grip is comfortable, shaft is smooth.  

Works well with or without a glove.  

Weight is great, not heavy, not too light.  

Very comfortable., What I don’t like.  

The stick didn’t come with an actual tip.  

It looks like one was on it, but it came off before shipping as I didn’t not see it in the box.  

I added my own tip to it, which is what puts me on the fence.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Weight is great, not heavy, not too light.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the stick is great and not heavy or too light.', 'sentiment': 'positive'}",weight distribution,The user mentioned that the weight of the stick is great and not heavy or too light.,,"The weight of the stick is perfect, not too heavy or light.",458625,NO,"The weight of the stick is perfect, not too heavy or light.",38,371468,2024-05-27T06:27:06.909294Z,2024-05-27T06:27:06.909344Z,2.559,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,8,4,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Weight is good and cue control was actually really good.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the cue stick is good and the cue control was really good.', 'sentiment': 'positive'}""",1,0,1.793684244155884,https://amazon.com/dp/B00VBL46AC,"So , the good,the cue actually played very well.

I had two table runs on my first use.

7 games.

My actual first use of this cue, I ran the table with it.

Weight is good and cue control was actually really good.

The bad, it's not perfectly straight.

Actually the ferrul is straight.

However, when jointed , it has an obvious curve.

The ugly , when delivered the Beauty ring around the joint was completely not glued on and fell off opening the package.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Weight is good and cue control was actually really good.', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight of the cue stick is good and the cue control was really good.', 'sentiment': 'positive'}",weight distribution,The user mentioned that the weight of the cue stick is good and the cue control was really good.,,The weight of my cue stick is good and the cue control is really good.,458624,NO,The weight of my cue stick is good and the cue control is really good.,38,371466,2024-05-27T06:27:03.075508Z,2024-05-27T06:27:03.075561Z,2.397,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Disappointing because the cue felt good and had good weight.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue felt good and had good weight, which was disappointing since the tip came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}""",7,0,2.111415147781372,https://amazon.com/dp/B00VBL46AC,"Tip came off within 3 weeks of purchase with light residential use.

Contacted customer service who said to return to Amazon.

If that’s the support the product has, I certainly won’t be purchasing this brand again.

Disappointing because the cue felt good and had good weight.

Otherwise happy with the purchase, disappointed with adhesive quality and customer support.

Would not recommend.","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Disappointing because the cue felt good and had good weight.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue felt good and had good weight, which was disappointing since the tip came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}",grip comfort,"The user mentioned that the cue felt good and had good weight, which was disappointing since the tip came off within 3 weeks of purchase with light residential use.",,"The cue had good weight and felt good, but the tip came off within 3 weeks of purchase with light residential use.",458623,NO,"The cue had good weight and felt good, but the tip came off within 3 weeks of purchase with light residential use.",38,371464,2024-05-27T06:26:57.490094Z,2024-05-27T06:26:57.490145Z,5.455,NO
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.', 'rephrased_it(without experience & observation)': 'The user expressed his disappointment and frustration with the fact that he ordered the stick just in time to participate in a game with his friends.', 'sentiment': 'negative'}""",5,0,2.407788753509521,https://amazon.com/dp/B00VBL46AC,"The media could not be loaded.                , 'xa0I expect to be refunded as I ordered a brand new stick but was sent a second hand.

What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.

Now, even if i make this return today, i will likely not receive another stick in due time.","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'What pisses me off, not expecing to be cheated like this, i ordered the stick just in time to participate in a game with my friends.', 'rephrased_it(without experience & observation)': 'The user expressed his disappointment and frustration with the fact that he ordered the stick just in time to participate in a game with his friends.', 'sentiment': 'negative'}",grip comfort,The user expressed his disappointment and frustration with the fact that he ordered the stick just in time to participate in a game with his friends.,,I am disappointed and frustrated that I ordered the stick just in time to participate in a game with my friends.,458622,NO,I am disappointed and frustrated that I ordered the stick just in time to participate in a game with my friends.,38,371462,2024-05-27T06:26:50.417295Z,2024-05-27T06:26:50.417341Z,6.205,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,8,4,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'The ugly , when delivered the Beauty ring around the joint was completely not glued on and fell off opening the package.', 'rephrased_it(without experience & observation)': 'The user mentioned that the beauty ring around the joint was not glued properly and fell off when the package was opened.', 'sentiment': 'negative'}""",4,0,2.121069431304932,https://amazon.com/dp/B00VBL46AC,"However, when jointed , it has an obvious curve.

The ugly , when delivered the Beauty ring around the joint was completely not glued on and fell off opening the package.

So...iafter some good glue...it's a good cue...but just good...

it's much better than it's price point... way better than a house cue...100 x better than a house cue...the cue actually way outperformed my expectations! .","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'The ugly , when delivered the Beauty ring around the joint was completely not glued on and fell off opening the package.', 'rephrased_it(without experience & observation)': 'The user mentioned that the beauty ring around the joint was not glued properly and fell off when the package was opened.', 'sentiment': 'negative'}",grip comfort,The user mentioned that the beauty ring around the joint was not glued properly and fell off when the package was opened.,,The beauty ring around the joint was not glued properly and fell off when I opened the package.,458621,YES,The beauty ring around the joint was not glued properly and fell off when I opened the package.,38,371457,2024-05-27T06:26:42.875767Z,2024-05-27T06:26:42.875817Z,2.576,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,4,4,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Grip is comfortable, shaft is smooth. Works well with or without a glove.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip is comfortable, shaft is smooth and it works well with or without a glove.', 'sentiment': 'positive'}""",1,0,1.978771209716797,https://amazon.com/dp/B00VBL46AC,"I am on the fence with this stick.  

Let me start with what I like.  

It’s solid when assembled.  

Grip is comfortable, shaft is smooth.  

Works well with or without a glove.  

Weight is great, not heavy, not too light.  

Very comfortable., What I don’t like.  

The stick didn’t come with an actual tip.  

It looks like one was on it, but it came off before shipping as I didn’t not see it in the box.  

I added my own tip to it, which is what puts me on the fence.","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Grip is comfortable, shaft is smooth. Works well with or without a glove.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip is comfortable, shaft is smooth and it works well with or without a glove.', 'sentiment': 'positive'}",grip comfort,"The user mentioned that the grip is comfortable, shaft is smooth and it works well with or without a glove.",,"The grip is comfortable, shaft is smooth and it works well with or without a glove.",458618,YES,"The grip is comfortable, shaft is smooth and it works well with or without a glove.",38,371447,2024-05-27T06:26:06.879387Z,2024-05-27T06:26:06.879438Z,3.906,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'When I strike the cue ball with this cue it skids.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue sticks to the cue ball when struck.', 'sentiment': 'negative'}""",7,0,1.702940225601196,https://amazon.com/dp/B00VBL46AC,"The media could not be loaded.                , ""'xa0I purchased this P.O.S. march 10, 2023.

It came bent.

The tip is trash.

It doesnt hold chalk.

I use masters chalk not cheap chalk.

When I strike the cue ball with this cue it skids.

More than often when I strike the cue ball it sounds hollow.

All around horrible cue.

I have two cues I brought from Wal-Mart that play better than this cue.

Not recommended.

Save your money!""","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'When I strike the cue ball with this cue it skids.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue sticks to the cue ball when struck.', 'sentiment': 'negative'}",finish durability,The user mentioned that the cue sticks to the cue ball when struck.,,"When I strike the cue ball, the cue sticks to it.",458617,NO,"When I strike the cue ball, the cue sticks to it.",38,371442,2024-05-27T06:25:59.982129Z,2024-05-27T06:25:59.982181Z,9.832,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Tip came off within 3 weeks of purchase with light residential use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the billiard cue stick came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}""",6,0,1.952160358428955,https://amazon.com/dp/B00VBL46AC,"Tip came off within 3 weeks of purchase with light residential use.

Contacted customer service who said to return to Amazon.

If that’s the support the product has, I certainly won’t be purchasing this brand again.

Disappointing because the cue felt good and had good weight.

Otherwise happy with the purchase, disappointed with adhesive quality and customer support.

Would not recommend.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Tip came off within 3 weeks of purchase with light residential use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the billiard cue stick came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}",finish durability,The user mentioned that the tip of the billiard cue stick came off within 3 weeks of purchase with light residential use.,,The tip of my billiard cue stick came off within 3 weeks of purchase with light residential use.,458616,YES,The tip of my billiard cue stick came off within 3 weeks of purchase with light residential use.,38,371439,2024-05-27T06:25:48.198875Z,2024-05-27T06:25:48.198949Z,2.698,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,3,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'the cue came not straight right out of the box,it adverstises that it wont warp but its not straight upon manufacture so how exactly does that work,hard to play pool with a stick thats not straight and apparently cant be straitened ?!', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue stick came not straight right out of the box and it is hard to play pool with a stick that is not straight. He also mentioned that it is not possible to straighten it.', 'sentiment': 'negative'}""",5,0,3.146000385284424,https://amazon.com/dp/B00VBL46AC,"the cue came not straight right out of the box,it adverstises that it wont warp but its not straight upon manufacture so how exactly does that work,hard to play pool with a stick thats not straight and apparently cant be straitened ?!

only a 35 dollar stick i understand

but i would think that it would atleast be straight being brand new !!!","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'the cue came not straight right out of the box,it adverstises that it wont warp but its not straight upon manufacture so how exactly does that work,hard to play pool with a stick thats not straight and apparently cant be straitened ?!', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue stick came not straight right out of the box and it is hard to play pool with a stick that is not straight. He also mentioned that it is not possible to straighten it.', 'sentiment': 'negative'}",finish durability,The user mentioned that the cue stick came not straight right out of the box and it is hard to play pool with a stick that is not straight. He also mentioned that it is not possible to straighten it.,,"The cue stick came not straight out of the box, making it hard to play pool. It cannot be straightened.",458615,YES,"The cue stick came not straight out of the box, making it hard to play pool. It cannot be straightened.",38,371437,2024-05-27T06:25:40.297467Z,2024-05-27T06:25:40.297518Z,2.247,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,4,4,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The stick didn’t come with an actual tip.', 'rephrased_it(without experience & observation)': 'The user mentioned that the stick did not come with an actual tip.', 'sentiment': 'negative'}""",4,0,1.642810344696045,https://amazon.com/dp/B00VBL46AC,"I am on the fence with this stick.  

Let me start with what I like.  

It’s solid when assembled.  

Grip is comfortable, shaft is smooth.  

Works well with or without a glove.  

Weight is great, not heavy, not too light.  

Very comfortable., What I don’t like.  

The stick didn’t come with an actual tip.  

It looks like one was on it, but it came off before shipping as I didn’t not see it in the box.  

I added my own tip to it, which is what puts me on the fence.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The stick didn’t come with an actual tip.', 'rephrased_it(without experience & observation)': 'The user mentioned that the stick did not come with an actual tip.', 'sentiment': 'negative'}",finish durability,The user mentioned that the stick did not come with an actual tip.,,I noticed that the stick did not come with an actual tip.,458614,NO,I noticed that the stick did not come with an actual tip.,38,371436,2024-05-27T06:25:29.925418Z,2024-05-27T06:25:29.925468Z,2.5,NO
0406633c-bc5e-11ee-92e6-6d304ea26a0e,3,5,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The finish on the shaft is matte and very smooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the finish on the shaft is matte and very smooth.', 'sentiment': 'positive'}""",2,0,1.672153472900391,https://amazon.com/dp/B00VBL46AC,"""Im impressed by this cue for under $60.  

I will mention that I had to return the first one I purchased but the second one is straight.

"", The finish on the shaft is matte and very smooth.  

The weight is all in the butt., ""The wooden portion is only for the threaded joint insert.  

The rest feels like aluminum.  

Im sure there is some composite in the shaft.

"", I purchased this cue with the hope that it will survive the low humidity better than my maple.

, I would recommend this cue.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The finish on the shaft is matte and very smooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the finish on the shaft is matte and very smooth.', 'sentiment': 'positive'}",finish durability,The user mentioned that the finish on the shaft is matte and very smooth.,,The finish on the shaft is very smooth and matte.,458612,NO,The finish on the shaft is very smooth and matte.,38,371433,2024-05-27T06:25:12.902368Z,2024-05-27T06:25:12.902421Z,2.145,NO
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,5,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'I discussed the matte finish on the tip end and that was to prevent stickiness if your hands sweat.', 'rephrased_it(without experience & observation)': 'The user discussed the matte finish on the tip end and that it was to prevent stickiness if the hands sweat.', 'sentiment': 'positive'}""",7,0,2.093877792358398,https://amazon.com/dp/B00VBL46AC,"I received the pool cue as described and on time.

Assembly was easy.

The ferrule between the two parts was loose and had to be glued on.

There were no instructions in the package about how to prepared the tip for use.

I called the customer service number and was given excellent instructions on how to prepare the tip and  also the different ways to replace it when it needs to be changed.

I discussed the matte finish on the tip end and that was to prevent stickiness if your hands sweat.","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'I discussed the matte finish on the tip end and that was to prevent stickiness if your hands sweat.', 'rephrased_it(without experience & observation)': 'The user discussed the matte finish on the tip end and that it was to prevent stickiness if the hands sweat.', 'sentiment': 'positive'}",cue tip hardness,The user discussed the matte finish on the tip end and that it was to prevent stickiness if the hands sweat.,,I discussed the matte finish on the tip end to prevent stickiness if my hands sweat.,458610,YES,I discussed the matte finish on the tip end to prevent stickiness if my hands sweat.,38,371428,2024-05-27T06:24:49.980271Z,2024-05-27T06:24:49.980321Z,2.854,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,2,5,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'people were complaining that the tip came off after a little while thats not an issue I was going to replace the tip on mine anyway so I gave it a test and Broke with it a few times..very hard..just to see if I could get my tip to fly off but no luck', 'rephrased_it(without experience & observation)': 'The user mentioned that people were complaining that the tip came off after a little while, but he was going to replace the tip anyway. He even gave it a test and broke with it a few times to see if he could get his tip to fly off but no luck.', 'sentiment': 'positive'}""",6,0,3.607990026473999,https://amazon.com/dp/B00VBL46AC,"""This is a great cue stick for the money a very decent value and it looks nice as well. After playing with the stick for a while Im very happy with it. I do prefer a wooden Cue stick but this is a very nice cue none the less.. people were complaining that the tip came off after a little while thats not an issue I was going to replace the tip on mine anyway so I gave it a test and Broke with it a few times..very hard..just to see if I could get my tip to fly off but no luck. Depending how you look at it.. I always replace the tips on any cue sticks I buy anyway. So if you are on a budget and want a decent cue stick this is a good option.""","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'people were complaining that the tip came off after a little while thats not an issue I was going to replace the tip on mine anyway so I gave it a test and Broke with it a few times..very hard..just to see if I could get my tip to fly off but no luck', 'rephrased_it(without experience & observation)': 'The user mentioned that people were complaining that the tip came off after a little while, but he was going to replace the tip anyway. He even gave it a test and broke with it a few times to see if he could get his tip to fly off but no luck.', 'sentiment': 'positive'}",cue tip hardness,"The user mentioned that people were complaining that the tip came off after a little while, but he was going to replace the tip anyway. He even gave it a test and broke with it a few times to see if he could get his tip to fly off but no luck.",,"I tested the tip and it didn't come off, even after a few breaks. I heard some complaints about it, but I'm still planning to replace it.",458609,YES,"I tested the tip and it didn't come off, even after a few breaks. I heard some complaints about it, but I'm still planning to replace it.",38,371426,2024-05-27T06:24:45.745198Z,2024-05-27T06:24:45.745247Z,3.263,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,2,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Unfortunately, the tip popped off the second time I used it and customer service was useless.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue tip popped off the second time he used it and customer service was useless.', 'sentiment': 'negative'}""",5,0,1.988136529922485,https://amazon.com/dp/B00VBL46AC,"""I upped the rating to two stars since I really liked the cue.

Unfortunately, the tip popped off the second time I used it and customer service was useless.

They suggested I go to a sporting goods store and buy some tips with no suggestions as to how to attach the tip so it would stay on the cue.

They should treat Amazon customers better since I simply returned the cue which cant be good for their bottom line.""","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Unfortunately, the tip popped off the second time I used it and customer service was useless.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue tip popped off the second time he used it and customer service was useless.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the cue tip popped off the second time he used it and customer service was useless.,,The cue tip popped off the second time I used it and customer service was useless.,458608,NO,The cue tip popped off the second time I used it and customer service was useless.,38,371424,2024-05-27T06:24:38.557311Z,2024-05-27T06:24:38.557361Z,2.794,OTHER
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tip is trash.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick is of poor quality.', 'sentiment': 'negative'}""",4,0,1.599269151687622,https://amazon.com/dp/B00VBL46AC,"The media could not be loaded.                , ""'xa0I purchased this P.O.S. march 10, 2023.

It came bent.

The tip is trash.

It doesnt hold chalk.

I use masters chalk not cheap chalk.

When I strike the cue ball with this cue it skids.

More than often when I strike the cue ball it sounds hollow.

All around horrible cue.

I have two cues I brought from Wal-Mart that play better than this cue.

Not recommended.

Save your money!""","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tip is trash.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick is of poor quality.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the tip of the cue stick is of poor quality.,,The tip of my cue stick is of poor quality.,458607,NO,The tip of my cue stick is of poor quality.,38,371423,2024-05-27T06:24:34.404927Z,2024-05-27T06:24:34.404977Z,2.161,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,0,1,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Tip came off within 3 weeks of purchase with light residential use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}""",3,0,1.945842266082764,https://amazon.com/dp/B00VBL46AC,"Tip came off within 3 weeks of purchase with light residential use.

Contacted customer service who said to return to Amazon.

If that’s the support the product has, I certainly won’t be purchasing this brand again.

Disappointing because the cue felt good and had good weight.

Otherwise happy with the purchase, disappointed with adhesive quality and customer support.

Would not recommend.","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Tip came off within 3 weeks of purchase with light residential use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick came off within 3 weeks of purchase with light residential use.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the tip of the cue stick came off within 3 weeks of purchase with light residential use.,,The tip of my cue stick came off within 3 weeks of purchase with light residential use.,458606,YES,The tip of my cue stick came off within 3 weeks of purchase with light residential use.,38,371421,2024-05-27T06:24:29.421393Z,2024-05-27T06:24:29.421443Z,2.327,YES
0406633c-bc5e-11ee-92e6-6d304ea26a0e,2,4,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Note here: reduced that tip by a third height otherwise they mushroom and warp badly with moderate use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue tip is too soft and it mushrooms and warps badly with moderate use.', 'sentiment': 'negative'}""",2,0,2.014481544494629,https://amazon.com/dp/B00VBL46AC,"First of all read and understand in the companies description the word  ""distributor"".  

That said, I put an Elk Master cue tip on, finally worked tip to a consistent shap.

Note here: reduced that tip by a third height otherwise they mushroom and warp badly with moderate use., ""After several bar tournaments the GrafStrike Cue is a decent  low end cue.  

Im using it as a starter for a high end cue.

Ill use it until I get a true Graphite cue.","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'Note here: reduced that tip by a third height otherwise they mushroom and warp badly with moderate use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue tip is too soft and it mushrooms and warps badly with moderate use.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the cue tip is too soft and it mushrooms and warps badly with moderate use.,,My cue tip is too soft and mushrooms and warps badly with moderate use.,458605,YES,My cue tip is too soft and mushrooms and warps badly with moderate use.,38,371420,2024-05-27T06:24:25.870734Z,2024-05-27T06:24:25.870785Z,5.227,YES
